Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
24589;19900191972;Zeitschrift fur Katalanistik;journal;09322221, 16147650;0,150;Q2;5;0;50;0;6;49;0,17;0,00;-;0;0;Germany;Western Europe;Albert-Ludwigs-Universitat;2010-2023;"Literature and Literary Theory (Q2); Linguistics and Language (Q3)";"Arts and Humanities; Social Sciences"
24590;19319;Zentralblatt fur Chirurgie;journal;14389592, 0044409X;0,150;Q4;35;94;401;1352;101;260;0,28;14,38;-;0;29;Germany;Western Europe;Georg Thieme Verlag;1947-1948, 1950-1961, 1963-2025;"Medicine (miscellaneous) (Q4); Surgery (Q4)";Medicine
24591;21100916903;Acta Fytotechnica et Zootechnica;journal;13369245, 1335258X;0,149;Q4;8;42;181;1355;78;181;0,56;32,26;-;0;13;Slovakia;Eastern Europe;Slovak University of Agriculture in Nitra;2018-2024;"Agronomy and Crop Science (Q4); Animal Science and Zoology (Q4); Food Science (Q4)";Agricultural and Biological Sciences
24592;21100981040;Adelaide Law Review;journal;00651915;0,149;Q3;4;16;84;1283;27;67;0,26;80,19;-;0;3;Australia;Pacific Region;University of Adelaide;2019-2024;Law (Q3);Social Sciences
24593;16020;Administration;journal;00018325, 24499471;0,149;Q4;12;32;92;1126;38;89;0,25;35,19;-;0;6;Germany;Western Europe;De Gruyter Open Ltd.;2015-2024;"Economics, Econometrics and Finance (miscellaneous) (Q4); Public Administration (Q4); Sociology and Political Science (Q4)";"Economics, Econometrics and Finance; Social Sciences"
24594;19700187711;African and Black Diaspora;journal;17528631, 1752864X;0,149;Q2;15;0;8;0;7;8;0,00;0,00;-;0;0;United Kingdom;Western Europe;Routledge;2010-2021;"Cultural Studies (Q2); Anthropology (Q3); Arts and Humanities (miscellaneous) (Q3); Demography (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
24595;21101128459;Aibi, Revista de Investigacion Administracion e Ingenierias;journal;2346030X;0,149;Q4;6;71;99;3137;49;99;0,46;44,18;-;0;41;Colombia;Latin America;Universidad de Santander;2019-2025;"Computer Science (miscellaneous) (Q4); Electrical and Electronic Engineering (Q4); Engineering (miscellaneous) (Q4); Industrial and Manufacturing Engineering (Q4)";"Computer Science; Engineering"
24596;22229;Al-Qantara;journal;19882955, 02113589;0,149;Q2;19;6;54;239;19;52;0,28;39,83;-;0;0;Spain;Western Europe;CSIC Consejo Superior de Investigaciones Cientificas;1984, 1997-2024;"Cultural Studies (Q2); History (Q2); Literature and Literary Theory (Q2)";"Arts and Humanities; Social Sciences"
24597;11100153303;American journal of disaster medicine;journal;1932149X;0,149;Q4;26;36;60;0;27;60;0,54;0,00;-;0;19;United States;Northern America;Prime National Publishing Corp.;2006-2024;Medicine (miscellaneous) (Q4);Medicine
24598;21100304895;Archives of Clinical Infectious Diseases;journal;23452641;0,149;Q4;23;49;162;1382;58;137;0,35;28,20;-;0;33;Iran;Middle East;Brieflands;2012-2025;"Cardiology and Cardiovascular Medicine (Q4); Critical Care and Intensive Care Medicine (Q4); Immunology and Microbiology (miscellaneous)  (Q4); Infectious Diseases (Q4); Microbiology (Q4); Public Health, Environmental and Occupational Health (Q4); Toxicology (Q4)";"Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
24599;21100793734;Ars et Humanitas;journal;18549632, 23504218;0,149;Q3;3;26;92;647;14;87;0,11;24,88;-;0;4;Slovenia;Eastern Europe;Ljubljana University Press, Faculty of Arts;2016-2024;Arts and Humanities (miscellaneous) (Q3);Arts and Humanities
24600;21101128471;Asian Development Policy Review;journal;23138343, 25182544;0,149;Q4;7;30;51;1534;53;51;0,78;51,13;-;0;21;United States;Northern America;Asian Economic and Social Society;2019-2025;"Development (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4); Management, Monitoring, Policy and Law (Q4); Sociology and Political Science (Q4)";"Economics, Econometrics and Finance; Environmental Science; Social Sciences"
24601;21100238636;ATA Journal of Legal Tax Research;journal;1543866X;0,149;Q3;3;4;10;220;12;10;1,00;55,00;-;0;4;United States;Northern America;American Accounting Association;2011-2016, 2018-2024;"Law (Q3); Accounting (Q4); Finance (Q4)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
24602;17600155231;Biopolymers and Cell;journal;19936842, 02337657;0,149;Q4;18;21;83;749;37;83;0,36;35,67;-;0;11;Ukraine;Eastern Europe;National Academy of Sciences of Ukraine;1996-2024;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4);Biochemistry, Genetics and Molecular Biology
24603;21100899952;Body, Space and Technology;journal;14709120;0,149;Q3;6;11;48;321;26;47;0,27;29,18;-;0;2;United Kingdom;Western Europe;Open Library of Humanities;2018-2024;"Arts and Humanities (miscellaneous) (Q3); Computer Graphics and Computer-Aided Design (Q4); Human-Computer Interaction (Q4)";"Arts and Humanities; Computer Science"
24604;17055;Bulletin de l'Academie Veterinaire de France;journal;00341843, 00014192;0,149;Q4;7;42;141;1144;26;130;0,20;27,24;-;0;12;France;Western Europe;Academie Veterinaire de France;1946-1948, 1964-1974, 2008-2024;Veterinary (miscellaneous) (Q4);Veterinary
24605;5800208080;Bulletin of Spanish Studies;journal;14753820, 14783428;0,149;Q2;9;43;184;108;60;184;0,27;2,51;-;0;3;United States;Northern America;Routledge;2010-2024;"Cultural Studies (Q2); Literature and Literary Theory (Q2)";"Arts and Humanities; Social Sciences"
24606;19400157109;China Nonprofit Review;journal;18765149, 18765092;0,149;Q4;6;0;10;0;7;10;0,40;0,00;-;0;0;Netherlands;Western Europe;Tsinghua University Press;2009-2022;"Economics and Econometrics (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Economics, Econometrics and Finance; Social Sciences"
24607;21100202122;Computer-Supported Collaborative Learning Conference, CSCL;conference and proceedings;15734552;0,149;-;26;0;293;0;72;287;0,22;0,00;-;0;0;United States;Northern America;International Society of the Learning Sciences (ISLS);2007-2008, 2013, 2015, 2017, 2019-2023;"Education; Human-Computer Interaction";"Computer Science; Social Sciences"
24608;21100790708;Culture and History Digital Journal;journal;2253797X;0,149;Q2;9;25;73;1352;18;70;0,20;54,08;-;0;7;Spain;Western Europe;CSIC Consejo Superior de Investigaciones Cientificas;2016-2024;"Cultural Studies (Q2); History (Q2)";"Arts and Humanities; Social Sciences"
24609;21100776457;Dialog so Vremenem;journal;20737564;0,149;Q2;5;126;380;4646;25;380;0,08;36,87;-;0;14;Russian Federation;Eastern Europe;IVI RAN;2016-2024;"History (Q2); Philosophy (Q2)";Arts and Humanities
24610;19900192534;Electronic Journal of Foreign Language Teaching;journal;02199874;0,149;Q3;16;18;44;721;16;38;0,39;40,06;-;0;5;Singapore;Asiatic Region;Centre for Medical Education (CenMed) Yong Loo Lin School of Medicine National University of Singapore;2011-2024;"Linguistics and Language (Q3); Education (Q4)";Social Sciences
24611;17700156010;Ethics and Global Politics;journal;16546369, 16544951;0,149;Q4;18;10;39;383;21;38;0,57;38,30;-;0;7;United Kingdom;Western Europe;Taylor and Francis Ltd.;2009-2025;"Political Science and International Relations (Q4); Sociology and Political Science (Q4)";Social Sciences
24612;12968;Gaofenzi Cailiao Kexue Yu Gongcheng/Polymeric Materials Science and Engineering;journal;10007555;0,149;Q4;15;223;871;5137;418;871;0,51;23,04;-;0;24;China;Asiatic Region;Chengdu University of Science and Technology;1993-1995, 1998, 2001-2024;"Polymers and Plastics (Q4); Process Chemistry and Technology (Q4)";"Chemical Engineering; Materials Science"
24613;25864;Heterocycles;journal;03855414;0,149;Q4;70;0;297;0;166;295;0,56;0,00;-;0;0;Japan;Asiatic Region;Japan Institute of Heterocyclic Chemistry;1983-2022;"Analytical Chemistry (Q4); Organic Chemistry (Q4); Pharmacology (Q4)";"Chemistry; Pharmacology, Toxicology and Pharmaceutics"
24614;21100875939;Hirurgia Pozvonochnika;journal;18108997, 23131497;0,149;Q4;8;43;127;1169;54;119;0,37;27,19;-;0;4;Russian Federation;Eastern Europe;Editorial Office of The Journal Hirurgia Pozvonochnika;2016-2024;"Anesthesiology and Pain Medicine (Q4); Orthopedics and Sports Medicine (Q4); Surgery (Q4)";Medicine
24615;5700167823;History Australia;journal;18334881, 14490854;0,149;Q2;17;49;155;927;54;141;0,29;18,92;-;0;14;United Kingdom;Western Europe;Taylor and Francis Ltd.;2003, 2005-2024;History (Q2);Arts and Humanities
24616;21101047721;Human Research in Rehabilitation;journal;22329935, 2232996X;0,149;Q4;4;32;80;1204;46;79;0,64;37,63;-;0;15;Bosnia and Herzegovina;Eastern Europe;Institute for Human Rehabilitation;2019-2024;"Education (Q4); Rehabilitation (Q4); Social Psychology (Q4)";"Medicine; Psychology; Social Sciences"
24617;21100888250;IBIMA Business Review;journal;19473788;0,149;Q4;11;57;238;2010;135;238;0,35;35,26;-;0;27;United States;Northern America;IBIMA Publishing;2018-2025;"Business, Management and Accounting (miscellaneous) (Q4); Education (Q4)";"Business, Management and Accounting; Social Sciences"
24618;21101111532;Innovative Biosystems and Bioengineering;journal;2616177X;0,149;Q4;7;20;59;1172;43;57;0,92;58,60;-;0;7;Ukraine;Eastern Europe;National Technical University of Ukraine Igor Sikorsky Kyiv Polytechnic Institute;2019-2025;"Biochemistry (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Bioengineering (Q4); Biomaterials (Q4); Biomedical Engineering (Q4); Biophysics (Q4); Biotechnology (Q4); Computer Science Applications (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Computer Science; Engineering; Materials Science"
24619;22962;Interciencia;journal;03781844;0,149;Q4;41;105;225;3530;96;191;0,42;33,62;-;0;36;Venezuela;Latin America;Interciencia Association;1979, 1981-1982, 1986, 1993, 1996-2025;Multidisciplinary (Q4);Multidisciplinary
24620;19900193629;International Journal Bioautomation;journal;13142321, 13141902;0,149;Q4;17;20;64;559;30;64;0,41;27,95;-;0;4;Bulgaria;Eastern Europe;Institute of Biophysics and Biomedical Engineering at the Bulgarian Academy of Sciences;2011-2024;"Biochemistry (Q4); Biotechnology (Q4); Ecological Modeling (Q4); Food Science (Q4); Genetics (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Environmental Science"
24621;14411;International Journal of Information Technology and Management;journal;14614111, 17415179;0,149;Q4;20;23;71;641;32;71;0,45;27,87;-;0;3;United Kingdom;Western Europe;Inderscience Enterprises Ltd;2002-2025;"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Hardware and Architecture (Q4); Software (Q4)";Computer Science
24622;21100202510;International Journal of Mining and Mineral Engineering;journal;1754890X, 17548918;0,149;Q4;20;21;55;1354;30;55;0,42;64,48;-;0;3;Switzerland;Western Europe;Inderscience;2008-2024;"Geotechnical Engineering and Engineering Geology (Q4); Industrial and Manufacturing Engineering (Q4)";"Earth and Planetary Sciences; Engineering"
24623;21100397338;International Journal of Modern Manufacturing Technologies;journal;20673604;0,149;Q4;12;49;237;1091;101;236;0,35;22,27;-;0;17;Romania;Eastern Europe;ModTech Publishing House;2015-2024;Industrial and Manufacturing Engineering (Q4);Engineering
24624;17100154719;International Philosophical Quarterly;journal;00190365;0,149;Q2;12;0;72;0;12;72;0,19;0,00;-;0;0;United States;Northern America;Philosophy Documentation Center;1974, 1985, 1988, 1992, 2002-2023;Philosophy (Q2);Arts and Humanities
24625;21101266853;Iraqi Bulletin of Geology and Mining;journal;30053714, 18114539;0,149;Q4;5;18;47;615;20;47;0,39;34,17;-;0;3;Iraq;Middle East;;2020-2024;"Earth and Planetary Sciences (miscellaneous) (Q4); Geology (Q4); Geophysics (Q4); Stratigraphy (Q4)";Earth and Planetary Sciences
24626;21101271732;Journal of Applied Linguistics and Applied Literature;journal;28208986, 28210204;0,149;Q3;3;24;77;988;19;69;0,21;41,17;-;0;8;Iran;Middle East;Azarbaijan Shahid Madani University;2021-2024;Linguistics and Language (Q3);Social Sciences
24627;5800208299;Journal of English and Germanic Philology;journal;03636941;0,149;Q2;16;18;57;1710;21;57;0,25;95,00;-;0;0;United States;Northern America;University of Illinois Press;2002-2025;"Literature and Literary Theory (Q2); Linguistics and Language (Q3)";"Arts and Humanities; Social Sciences"
24628;21100456706;Journal of Intelligence History;journal;16161262, 21695601;0,149;Q2;6;22;50;68;11;49;0,24;3,09;-;1;2;United Kingdom;Western Europe;Taylor and Francis Ltd.;2006-2008, 2013, 2015-2025;"History (Q2); Political Science and International Relations (Q4)";"Arts and Humanities; Social Sciences"
24629;21101051694;Journal of Iranian Medical Council;journal;2645338X, 26453398;0,149;Q4;6;89;210;2604;78;188;0,38;29,26;-;0;34;Iran;Middle East;slamic Republic of Iran Medical Council;2018-2025;Medicine (miscellaneous) (Q4);Medicine
24630;21101054418;Journal of Public Finance and Public Choice;journal;25156918, 25156926;0,149;Q4;6;13;34;758;20;32;0,59;58,31;-;0;6;United Kingdom;Western Europe;Bristol University Press;2018-2024;"Economics, Econometrics and Finance (miscellaneous) (Q4); Public Administration (Q4)";"Economics, Econometrics and Finance; Social Sciences"
24631;19700182674;Journal of Speculative Philosophy;journal;0891625X, 15279383;0,149;Q2;15;24;87;686;22;85;0,21;28,58;-;0;0;United States;Northern America;Penn State University Press;2010-2024;Philosophy (Q2);Arts and Humanities
24632;21100847474;Language and Sociocultural Theory;journal;20519699, 20519702;0,149;Q2;15;0;16;0;16;16;1,00;0,00;-;0;0;United Kingdom;Western Europe;Equinox Publishing Ltd;2014-2023;"Cultural Studies (Q2); Linguistics and Language (Q3)";Social Sciences
24633;23149;Language Problems and Language Planning;journal;15699889, 02722690;0,149;Q3;27;7;37;444;24;37;0,65;63,43;-;0;0;Netherlands;Western Europe;John Benjamins Publishing Company;1977-2025;"Linguistics and Language (Q3); Communication (Q4); Sociology and Political Science (Q4)";Social Sciences
24634;21100205995;Lino;journal;02112574;0,149;Q2;3;17;47;450;5;47;0,10;26,47;-;0;3;Spain;Western Europe;Universidad de Oviedo;2012-2024;"History (Q2); Visual Arts and Performing Arts (Q2)";Arts and Humanities
24635;21101274395;Literature, Critique, and Empire Today;journal;30333962, 30333970;0,149;Q2;22;15;177;480;55;168;0,35;32,00;-;0;1;United Kingdom;Western Europe;SAGE Publications Ltd;2024-2025;Literature and Literary Theory (Q2);Arts and Humanities
24636;18341;Magyar Allatorvosok Lapja;journal;0025004X;0,149;Q4;12;56;207;2469;55;185;0,31;44,09;-;0;15;Hungary;Eastern Europe;Herman Otto Intezet;1950, 1996-2025;Veterinary (miscellaneous) (Q4);Veterinary
24637;21100874945;Malaysian Journal of Chemistry;journal;15112292, 25501658;0,149;Q4;8;189;284;6508;137;283;0,43;34,43;-;0;76;Malaysia;Asiatic Region;Malaysian Institute of Chemistry;2018-2024;"Chemistry (miscellaneous) (Q4); Materials Chemistry (Q4)";"Chemistry; Materials Science"
24638;21100246542;Mathematics Enthusiast;journal;15513440;0,149;Q4;16;33;105;1097;34;100;0,27;33,24;-;0;3;United States;Northern America;University of Montana - ScholarWorks;2013-2025;Mathematics (miscellaneous) (Q4);Mathematics
24639;21100944563;Mediterranean Journal of Infection, Microbes and Antimicrobials;journal;2147673X;0,149;Q4;4;0;124;0;43;123;0,49;0,00;-;0;0;Turkey;Middle East;Galenos Publishing House;2018-2023;"Immunology and Microbiology (miscellaneous)  (Q4); Infectious Diseases (Q4); Microbiology (medical) (Q4)";"Immunology and Microbiology; Medicine"
24640;15155;Monatsschrift fur Kinderheilkunde;journal;14330474, 00269298;0,149;Q4;23;200;673;3330;106;452;0,15;16,65;-;0;50;Germany;Western Europe;Springer Medizin;1952-2025;"Pediatrics, Perinatology and Child Health (Q4); Surgery (Q4)";Medicine
24641;21100941615;Mongolian Journal of Chemistry;journal;24140082, 22266739;0,149;Q4;7;10;25;288;18;21;0,76;28,80;-;0;2;Mongolia;Asiatic Region;Mongolian Academy of Sciences;2016-2024;"Biochemistry (Q4); Chemistry (miscellaneous) (Q4); Environmental Chemistry (Q4); Materials Chemistry (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Environmental Science; Materials Science"
24642;21101081714;Nanomaterials and Energy;journal;2045984X, 20459831;0,149;Q4;16;18;46;863;41;45;1,25;47,94;-;0;6;United Kingdom;Western Europe;ICE Publishing;2012-2025;"Energy (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4)";"Energy; Materials Science"
24643;21101204530;National Health Care (Russia);journal;27130703, 2713069X;0,149;Q3;5;19;66;344;37;66;0,23;18,11;-;0;9;Russian Federation;Eastern Europe;I.M. Sechenov First Moscow State Medical University;2020-2024;"Health Professions (miscellaneous) (Q3); Health Informatics (Q4); Health Policy (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine"
24644;21100818503;Nauchno-Prakticheskaya Revmatologiya;journal;19954484, 19954492;0,149;Q4;19;55;282;2531;195;282;0,67;46,02;-;0;14;Russian Federation;Eastern Europe;Ima-Press Publishing House;2017-2024;"Immunology (Q4); Immunology and Allergy (Q4); Rheumatology (Q4)";"Immunology and Microbiology; Medicine"
24645;21100277902;Pediatric emergency medicine practice;journal;15499650, 15499669;0,149;Q4;13;14;45;0;18;44;0,34;0,00;-;0;3;United States;Northern America;EB Practice;2013-2025;Medicine (miscellaneous) (Q4);Medicine
24646;21101058433;Plasmatology;journal;26348535;0,149;Q4;14;10;36;377;18;34;0,40;37,70;-;0;0;United Kingdom;Western Europe;SAGE Publications Ltd;2021-2025;Hematology (Q4);Medicine
24647;16400154751;Problemos;journal;13921126, 24246158;0,149;Q2;7;41;87;979;21;84;0,27;23,88;-;0;2;Lithuania;Eastern Europe;Vilnius University Press;2002-2024;Philosophy (Q2);Arts and Humanities
24648;21101131213;Proceedings - International Workshop on Electric Drives, IWED;conference and proceedings;27677834, 27677842;0,149;-;4;0;23;0;15;22;0,65;0,00;-;0;0;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;2022;"Control and Optimization; Electrical and Electronic Engineering; Mechanical Engineering; Safety, Risk, Reliability and Quality";"Engineering; Mathematics"
