Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
12767;21100902636;Behavioral Science and Policy;journal;23794607, 23794615;0,443;Q2;13;4;44;122;77;33;0,80;30,50;-;0;2;United States;Northern America;SAGE Publications Inc.;2018-2023;"Development (Q2); Human-Computer Interaction (Q3); Public Health, Environmental and Occupational Health (Q3); Behavioral Neuroscience (Q4)";"Computer Science; Medicine; Neuroscience; Social Sciences"
12768;21100199108;Contemporary Economics;journal;23008814, 20840845;0,443;Q2;25;20;90;1153;234;90;2,67;57,65;-;0;15;Poland;Eastern Europe;University of Economics and Human Sciences, Warsaw;2011-2024;"Business and International Management (Q2); Business, Management and Accounting (miscellaneous) (Q2); Economics, Econometrics and Finance (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Accounting (Q3); Finance (Q3)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
12769;21100446512;Evidence-based HRM;journal;20493983, 20493991;0,443;Q2;22;99;87;7429;275;86;2,99;75,04;-;0;21;United Kingdom;Western Europe;Emerald Publishing;2013-2025;"Industrial Relations (Q2); Applied Psychology (Q3); Organizational Behavior and Human Resource Management (Q3)";"Business, Management and Accounting; Psychology"
12770;21100978582;Herpetozoa;journal;10134425, 2682955X;0,443;Q2;11;41;100;1751;144;100;1,38;42,71;-;0;17;Bulgaria;Eastern Europe;Pensoft Publishers;2011, 2019-2025;"Animal Science and Zoology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)";Agricultural and Biological Sciences
12771;6500153126;History and Technology;journal;07341512, 14772620;0,443;Q1;32;15;58;970;59;53;0,67;64,67;-;0;4;United Kingdom;Western Europe;Routledge;1983-1988, 1990-2024;History and Philosophy of Science (Q1);Arts and Humanities
12772;21101063833;International Journal of Cloud Applications and Computing;journal;21561826, 21561834;0,443;Q2;25;7;122;227;551;122;4,79;32,43;-;0;2;United States;Northern America;IGI Global Publishing;2019-2024;"Computer Networks and Communications (Q2); Computer Science Applications (Q3); Human-Computer Interaction (Q3)";Computer Science
12773;19515;International Journal of Wireless Information Networks;journal;10689605, 15728129;0,443;Q2;36;13;93;454;295;87;2,59;34,92;-;0;3;United States;Northern America;Springer New York;1994-2024;"Computer Networks and Communications (Q2); Electrical and Electronic Engineering (Q2); Hardware and Architecture (Q3)";"Computer Science; Engineering"
12774;17600155213;Jilin Daxue Xuebao (Diqiu Kexue Ban)/Journal of Jilin University (Earth Science Edition);journal;16715888;0,443;Q2;38;153;462;6222;661;462;1,64;40,67;-;0;27;China;Asiatic Region;Jilin University Press;2009-2024;"Geology (Q2); Geotechnical Engineering and Engineering Geology (Q2)";Earth and Planetary Sciences
12775;21100799507;Journal of Audiology and Otology;journal;23841621, 23841710;0,443;Q2;25;39;94;1318;133;93;1,45;33,79;-;0;5;South Korea;Asiatic Region;Korean Audiological Society and Korean Otological Society;2016-2025;"Otorhinolaryngology (Q2); Speech and Hearing (Q2); Sensory Systems (Q4)";"Health Professions; Medicine; Neuroscience"
12776;21101017597;Journal of Biosystems Engineering;journal;22341862, 17381266;0,443;Q2;16;38;122;1671;345;122;1,99;43,97;-;0;17;Germany;Western Europe;Springer Science and Business Media Deutschland GmbH;2016, 2019-2025;"Agricultural and Biological Sciences (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Mechanical Engineering (Q2); Computer Science Applications (Q3)";"Agricultural and Biological Sciences; Computer Science; Engineering"
12777;21100332242;Journal of Low Power Electronics and Applications;journal;20799268;0,443;Q2;26;59;175;2418;431;174;2,45;40,98;-;0;12;Switzerland;Western Europe;Multidisciplinary Digital Publishing Institute (MDPI);2011-2024;Electrical and Electronic Engineering (Q2);Engineering
12778;21101041811;Journal of Teaching and Learning;journal;14921154, 19118279;0,443;Q2;9;20;45;889;69;41;0,94;44,45;-;0;4;Canada;Northern America;University of Windsor;2019-2024;Education (Q2);Social Sciences
12779;18329;Journal of Wildlife Diseases;journal;19433700, 00903558;0,443;Q2;81;123;363;3804;460;341;1,22;30,93;-;0;65;United States;Northern America;Wildlife Disease Association, Inc.;1970-2025;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)";"Agricultural and Biological Sciences; Environmental Science"
12780;5200152802;Mathematical Biosciences and Engineering;journal;15471063, 15510018;0,443;Q2;62;344;2061;15463;4717;2058;2,21;44,95;-;1;126;United States;Northern America;American Institute of Mathematical Sciences;2006-2025;"Agricultural and Biological Sciences (miscellaneous) (Q2); Applied Mathematics (Q2); Computational Mathematics (Q2); Modeling and Simulation (Q2); Medicine (miscellaneous) (Q3)";"Agricultural and Biological Sciences; Mathematics; Medicine"
12781;25221;New York Journal of Mathematics;journal;10769803;0,443;Q2;31;69;177;1473;99;176;0,46;21,35;-;0;0;United States;Northern America;University at Albany;1996-2025;Mathematics (miscellaneous) (Q2);Mathematics
12782;23314;Physical Geography;journal;02723646;0,443;Q2;49;29;94;1966;169;93;1,62;67,79;-;0;8;United Kingdom;Western Europe;Taylor and Francis Ltd.;1975, 1980-2025;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2); Atmospheric Science (Q3)";"Earth and Planetary Sciences; Environmental Science"
12783;21100837274;Physical Therapy Reviews;journal;10833196, 1743288X;0,443;Q2;40;26;106;1330;154;104;1,45;51,15;-;0;10;United Kingdom;Western Europe;Taylor and Francis Ltd.;1996-2025;"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Orthopedics and Sports Medicine (Q3)";"Health Professions; Medicine"
12784;17613;Physics and Chemistry of Minerals;journal;14322021, 03421791;0,443;Q3;82;41;129;1787;204;128;1,55;43,59;-;0;0;Germany;Western Europe;Springer Verlag;1977-2025;"Geochemistry and Petrology (Q3); Materials Science (miscellaneous) (Q3)";"Earth and Planetary Sciences; Materials Science"
12785;74910;Proceedings - Symposium on Computer Arithmetic;conference and proceedings;25762265, 10636889;0,443;-;36;23;66;408;106;60;0,73;17,74;-;0;0;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1972, 1975, 1983, 1985, 1987, 1989, 1991, 1993, 1995, 1997, 1999, 2001, 2003, 2005, 2007, 2009, 2011, 2013, 2015, 2018-2024;"Hardware and Architecture; Software; Theoretical Computer Science";"Computer Science; Mathematics"
12786;21100913567;Publicacion Electronica de la Asociacion Paleontologica Argentina;journal;24690228;0,443;Q2;11;19;77;1547;78;77;0,94;81,42;-;0;0;Argentina;Latin America;Asociacion Paleontologica Argentina;2019-2024;Paleontology (Q2);Earth and Planetary Sciences
12787;30008;Revista da Escola de Enfermagem da USP;journal;00806234, 1980220X;0,443;Q2;40;164;570;3247;794;562;1,10;19,80;-;0;56;Brazil;Latin America;Universidade de Sao Paulo, Escola de Enfermagem;1967-2025;Nursing (miscellaneous) (Q2);Nursing
12788;21100431830;Russian Entomological Journal;journal;01328069;0,443;Q2;14;56;174;1404;116;173;0,66;25,07;-;0;1;Russian Federation;Eastern Europe;KMK Scientific Press Ltd.;2015-2024;"Ecology, Evolution, Behavior and Systematics (Q2); Insect Science (Q2)";Agricultural and Biological Sciences
12789;24515;Separation Science and Technology;journal;15205754, 01496395;0,443;Q2;95;126;689;6900;1713;683;2,45;54,76;-;0;49;United States;Northern America;Taylor and Francis Ltd.;1978-2025;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Filtration and Separation (Q3); Process Chemistry and Technology (Q3)";"Chemical Engineering; Chemistry"
12790;19500157214;Special Paper of the Geological Society of America;book series;00721077;0,443;Q2;118;9;207;1179;230;43;1,10;131,00;-;0;4;United States;Northern America;Geological Society of America;1934-1945, 1955, 1957-1958, 1962-2024;Geology (Q2);Earth and Planetary Sciences
12791;93144;Tzu Chi Medical Journal;journal;10163190;0,443;Q3;29;54;190;3042;319;185;1,61;56,33;-;0;26;India;Asiatic Region;Wolters Kluwer Medknow Publications;1997-2025;Medicine (miscellaneous) (Q3);Medicine
12792;4500151528;Urban Water Journal;journal;17449006, 1573062X;0,443;Q2;60;98;307;5210;609;300;1,69;53,16;-;0;80;United Kingdom;Western Europe;Taylor and Francis Ltd.;2004-2025;"Geography, Planning and Development (Q2); Water Science and Technology (Q2)";"Environmental Science; Social Sciences"
12793;21100932761;3D Printing in Medicine;journal;23656271;0,442;Q3;29;43;102;1528;333;100;3,18;35,53;-;0;11;United Kingdom;Western Europe;BioMed Central Ltd;2016-2025;"Biomedical Engineering (Q3); Computer Science Applications (Q3); Radiology, Nuclear Medicine and Imaging (Q3)";"Computer Science; Engineering; Medicine"
12794;145207;Asia Europe Journal;journal;16102932;0,442;Q2;29;24;99;1348;156;95;1,23;56,17;-;1;16;Germany;Western Europe;Springer Verlag;2003-2025;"Business, Management and Accounting (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2)";"Business, Management and Accounting; Social Sciences"
12795;17201;Canadian Public Administration;journal;00084840, 17547121;0,442;Q2;33;44;106;1862;156;104;1,62;42,32;-;0;11;United States;Northern America;Wiley-Blackwell;1958-2024;"Public Administration (Q2); Sociology and Political Science (Q2)";Social Sciences
12796;16423;Chemie-Ingenieur-Technik;journal;15222640, 0009286X;0,442;Q2;52;193;625;6517;1108;568;1,54;33,77;-;0;73;Germany;Western Europe;John Wiley and Sons Inc;1949-2025;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2)";"Chemical Engineering; Chemistry; Engineering"
12797;5800169155;Ethnopolitics;journal;17449057;0,442;Q1;28;52;110;3682;161;101;1,61;70,81;-;1;6;United Kingdom;Western Europe;Routledge;2010-2025;"Cultural Studies (Q1); History (Q1); Political Science and International Relations (Q2)";"Arts and Humanities; Social Sciences"
12798;21101030113;Integers;journal;15531732;0,442;Q2;8;112;332;1775;147;331;0,50;15,85;-;0;0;United States;Northern America;Colgate University;2019-2025;"Discrete Mathematics and Combinatorics (Q2); Algebra and Number Theory (Q3)";Mathematics
12799;26672;International Journal of Ambient Energy;journal;21628246, 01430750;0,442;Q2;47;260;1224;13605;3692;1224;2,99;52,33;-;0;162;United Kingdom;Western Europe;Taylor and Francis Ltd.;1980-2025;"Building and Construction (Q2); Renewable Energy, Sustainability and the Environment (Q3)";"Energy; Engineering"
12800;5600155528;International Journal of Organization Theory and Behavior;journal;10934537;0,442;Q2;16;22;48;1652;130;45;2,14;75,09;-;0;2;United Kingdom;Western Europe;Emerald Group Publishing Ltd.;2012-2025;"Public Administration (Q2); Applied Psychology (Q3); Organizational Behavior and Human Resource Management (Q3)";"Business, Management and Accounting; Psychology; Social Sciences"
12801;21100905391;International Journal of Renewable Energy Development;journal;22524940;0,442;Q2;27;96;276;6336;913;276;3,22;66,00;-;0;81;Indonesia;Asiatic Region;Diponegoro university Indonesia - Center of Biomass and Renewable Energy (CBIORE);2012-2025;"Environmental Engineering (Q2); Energy Engineering and Power Technology (Q3); Energy (miscellaneous) (Q3); Renewable Energy, Sustainability and the Environment (Q3)";"Energy; Environmental Science"
12802;34765;Irish Journal of Agricultural and Food Research;journal;07916833;0,442;Q2;36;10;51;576;92;49;1,46;57,60;-;0;6;Ireland;Western Europe;Compuscript Ltd;1993-2024;"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2); Ecology (Q2); Food Science (Q2)";"Agricultural and Biological Sciences; Environmental Science"
12803;25316;Journal of Ethnicity in Substance Abuse;journal;15332659, 15332640;0,442;Q2;38;112;209;6090;267;205;1,22;54,38;-;0;75;United States;Northern America;Routledge;2002-2025;"Health (social science) (Q2); Medicine (miscellaneous) (Q3)";"Medicine; Social Sciences"
12804;21100403130;Journal of Logical and Algebraic Methods in Programming;journal;23522208, 23522216;0,442;Q2;23;43;151;1886;190;145;1,29;43,86;-;0;2;United States;Northern America;Elsevier Inc.;2014-2025;"Logic (Q2); Computational Theory and Mathematics (Q3); Software (Q3); Theoretical Computer Science (Q3)";"Computer Science; Mathematics"
12805;21100794598;Journal of Media Ethics: Exploring Questions of Media Morality;journal;2373700X, 23736992;0,442;Q1;26;32;85;1331;113;73;1,00;41,59;-;1;7;United Kingdom;Western Europe;Taylor and Francis Ltd.;2015-2025;"Philosophy (Q1); Communication (Q2)";"Arts and Humanities; Social Sciences"
12806;5900153316;Journal of Medical Biochemistry;journal;14528258, 14528266;0,442;Q3;29;89;168;2624;317;168;1,36;29,48;-;0;39;Serbia;Eastern Europe;Society of Medical Biochemists of Serbia;2007-2025;"Biochemistry (medical) (Q3); Clinical Biochemistry (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine"
12807;27733;Latin American Research Review;journal;00238791, 15424278;0,442;Q1;58;57;157;3142;161;150;0,92;55,12;-;0;26;United States;Northern America;Cambridge University Press;1965-2025;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1); History (Q1); Literature and Literary Theory (Q1); Multidisciplinary (Q1); Development (Q2); Economics, Econometrics and Finance (miscellaneous) (Q2); Geography, Planning and Development (Q2); Political Science and International Relations (Q2); Sociology and Political Science (Q2)";"Arts and Humanities; Economics, Econometrics and Finance; Multidisciplinary; Social Sciences"
12808;21100916457;Medicine and Pharmacy Reports;journal;26020807, 26680572;0,442;Q3;33;48;211;1800;349;208;1,71;37,50;-;0;27;Romania;Eastern Europe;Iuliu Hatieganu Medical University Press;2019-2025;Medicine (miscellaneous) (Q3);Medicine
12809;21101128291;Migration and Society;journal;25741306, 25741314;0,442;Q1;12;20;42;852;63;39;1,72;42,60;-;0;13;United Kingdom;Western Europe;Berghahn Journals;2019-2024;"Anthropology (Q1); Geography, Planning and Development (Q2)";Social Sciences
12810;18801;OIE Revue Scientifique et Technique;journal;16080637, 02531933;0,442;Q2;102;40;87;1351;157;82;1,04;33,78;-;0;26;France;Western Europe;Office International des Epizooties;1990-2024;"Animal Science and Zoology (Q2); Medicine (miscellaneous) (Q3)";"Agricultural and Biological Sciences; Medicine"
12811;12366;Photogrammetric Engineering and Remote Sensing;journal;00991112;0,442;Q2;146;72;263;2394;336;209;1,44;33,25;-;0;14;United States;Northern America;American Society for Photogrammetry and Remote Sensing;1975-2025;Computers in Earth Sciences (Q2);Earth and Planetary Sciences
12812;39140;Proceedings - Electronic Components and Technology Conference;conference and proceedings;05695503;0,442;-;81;384;1089;5200;2023;1082;1,96;13,54;-;0;53;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1975-2024;"Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials";"Engineering; Materials Science"
12813;12982;Prosthetics and Orthotics International;journal;17461553, 03093646;0,442;Q2;66;136;270;4514;473;253;1,47;33,19;-;0;24;United States;Northern America;Lippincott Williams and Wilkins;1977-2025;"Health Professions (miscellaneous) (Q2); Rehabilitation (Q2); Medicine (miscellaneous) (Q3)";"Health Professions; Medicine"
12814;21101080188;Science and Technology for Energy Transition (STET);journal;28047699;0,442;Q2;78;91;148;3627;332;145;2,22;39,86;-;0;70;France;Western Europe;Editions Technip;2022-2025;"Chemical Engineering (miscellaneous) (Q2); Energy Engineering and Power Technology (Q3); Fuel Technology (Q3)";"Chemical Engineering; Energy"
12815;13021;Seminars in Arthroplasty JSES;journal;10454527, 15584437;0,442;Q2;16;129;346;3942;345;345;0,94;30,56;-;0;24;United States;Northern America;W.B. Saunders;1990-1995, 1997, 2001-2018, 2020-2025;"Surgery (Q2); Orthopedics and Sports Medicine (Q3)";Medicine
12816;20514;Seminars in Dialysis;journal;1525139X, 08940959;0,442;Q3;93;69;216;2236;392;204;1,34;32,41;-;1;29;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1988-2025;Nephrology (Q3);Medicine
12817;24512;Soil and Sediment Contamination;journal;15497887, 15320383;0,442;Q2;57;149;171;8622;369;171;2,03;57,87;-;0;91;United Kingdom;Western Europe;Taylor and Francis Ltd.;1996-2025;"Soil Science (Q2); Environmental Chemistry (Q3); Health, Toxicology and Mutagenesis (Q3); Pollution (Q3)";"Agricultural and Biological Sciences; Environmental Science"
12818;21100908534;Tapuya: Latin American Science, Technology and Society;journal;25729861;0,442;Q1;15;32;114;1316;157;92;1,22;41,13;-;1;13;United States;Northern America;Routledge;2018-2024;"Multidisciplinary (Q1); Social Sciences (miscellaneous) (Q2)";"Multidisciplinary; Social Sciences"
12819;56053;Thoracic and Cardiovascular Surgeon, Supplement;journal;09464778;0,442;Q2;11;2;15;50;16;15;1,60;25,00;-;0;0;Germany;Western Europe;Georg Thieme Verlag;1990, 1999, 2007, 2010, 2012, 2015, 2017, 2019-2024;"Surgery (Q2); Cardiology and Cardiovascular Medicine (Q3); Pulmonary and Respiratory Medicine (Q3)";Medicine
12820;21100810502;Transportation Infrastructure Geotechnology;journal;21967202, 21967210;0,442;Q2;21;181;137;7684;430;135;2,72;42,45;-;2;28;United States;Northern America;Springer International Publishing;2014-2025;"Civil and Structural Engineering (Q2); Environmental Engineering (Q2); Geotechnical Engineering and Engineering Geology (Q2); Transportation (Q3)";"Earth and Planetary Sciences; Engineering; Environmental Science; Social Sciences"
12821;19900191852;Advances in Civil Engineering;journal;16878086, 16878094;0,441;Q2;58;224;2248;9618;4874;2246;2,05;42,94;-;0;70;United States;Northern America;John Wiley and Sons Ltd;2008-2024;Civil and Structural Engineering (Q2);Engineering
12822;4700152639;American Museum Novitates;book series;00030082;0,441;Q1;45;21;41;1504;49;41;1,20;71,62;-;0;0;United States;Northern America;American Museum of Natural History;2005-2025;"Archeology (Q1); History (Q1); Museology (Q1)";"Arts and Humanities; Social Sciences"
12823;21100793213;Current Pharmacology Reports;journal;2198641X;0,441;Q3;39;33;95;2911;259;94;2,46;88,21;-;0;21;Switzerland;Western Europe;Springer International Publishing AG;2015-2025;"Biochemistry (Q3); Drug Discovery (Q3); Genetics (Q3); Pharmacology (Q3)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
12824;18300156706;Electronic News;journal;1931244X, 19312431;0,441;Q2;20;17;39;901;62;36;1,54;53,00;-;0;2;United States;Northern America;Routledge;2009-2025;"Communication (Q2); Information Systems (Q2)";"Computer Science; Social Sciences"
12825;200147134;First Monday;journal;13960466;0,441;Q1;88;74;299;4488;528;298;1,60;60,65;-;1;22;United States;Northern America;;1996-2024;"Law (Q1); Computer Networks and Communications (Q2); Human-Computer Interaction (Q3)";"Computer Science; Social Sciences"
12826;21101241665;iRADIOLOGY;journal;28342860, 28342879;0,441;Q3;5;53;35;2417;57;30;1,63;45,60;-;0;17;China;Asiatic Region;John Wiley and Sons Inc;2023-2025;Radiology, Nuclear Medicine and Imaging (Q3);Medicine
12827;15654;Journal of Agricultural, Biological, and Environmental Statistics;journal;10857117, 15372693;0,441;Q2;58;109;113;4547;139;109;1,41;41,72;-;1;29;United States;Northern America;Springer;1996-2025;"Agricultural and Biological Sciences (miscellaneous) (Q2); Applied Mathematics (Q2); Environmental Science (miscellaneous) (Q2); Statistics and Probability (Q3); Statistics, Probability and Uncertainty (Q3)";"Agricultural and Biological Sciences; Decision Sciences; Environmental Science; Mathematics"
